image_id,image_name,class_id,class_name,x,y,width,height,is_training,image_path
877,016.Painted_Bunting/Painted_Bunting_0084_16531.jpg,12,016.Painted_Bunting,195.0,46.0,264.0,321.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0084_16531.jpg
878,016.Painted_Bunting/Painted_Bunting_0080_16534.jpg,12,016.Painted_Bunting,98.0,178.0,152.0,164.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0080_16534.jpg
879,016.Painted_Bunting/Painted_Bunting_0046_16535.jpg,12,016.Painted_Bunting,50.0,58.0,224.0,210.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0046_16535.jpg
880,016.Painted_Bunting/Painted_Bunting_0027_16536.jpg,12,016.Painted_Bunting,158.0,72.0,174.0,324.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0027_16536.jpg
881,016.Painted_Bunting/Painted_Bunting_0086_16540.jpg,12,016.Painted_Bunting,134.0,134.0,221.0,330.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0086_16540.jpg
882,016.Painted_Bunting/Painted_Bunting_0044_16557.jpg,12,016.Painted_Bunting,119.0,39.0,295.0,247.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0044_16557.jpg
883,016.Painted_Bunting/Painted_Bunting_0085_15282.jpg,12,016.Painted_Bunting,75.0,38.0,386.0,277.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0085_15282.jpg
884,016.Painted_Bunting/Painted_Bunting_0036_16563.jpg,12,016.Painted_Bunting,105.0,78.0,207.0,218.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0036_16563.jpg
885,016.Painted_Bunting/Painted_Bunting_0078_16565.jpg,12,016.Painted_Bunting,83.0,93.0,132.0,293.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0078_16565.jpg
886,016.Painted_Bunting/Painted_Bunting_0013_15294.jpg,12,016.Painted_Bunting,89.0,96.0,286.0,183.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0013_15294.jpg
887,016.Painted_Bunting/Painted_Bunting_0021_15295.jpg,12,016.Painted_Bunting,209.0,79.0,139.0,244.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0021_15295.jpg
888,016.Painted_Bunting/Painted_Bunting_0001_16585.jpg,12,016.Painted_Bunting,168.0,156.0,102.0,123.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0001_16585.jpg
889,016.Painted_Bunting/Painted_Bunting_0083_16587.jpg,12,016.Painted_Bunting,224.0,114.0,121.0,158.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0083_16587.jpg
890,016.Painted_Bunting/Painted_Bunting_0009_16674.jpg,12,016.Painted_Bunting,179.0,69.0,160.0,211.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0009_16674.jpg
891,016.Painted_Bunting/Painted_Bunting_0056_16599.jpg,12,016.Painted_Bunting,114.0,25.0,192.0,251.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0056_16599.jpg
892,016.Painted_Bunting/Painted_Bunting_0032_16605.jpg,12,016.Painted_Bunting,73.0,81.0,241.0,203.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0032_16605.jpg
893,016.Painted_Bunting/Painted_Bunting_0049_16869.jpg,12,016.Painted_Bunting,159.0,78.0,190.0,210.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0049_16869.jpg
894,016.Painted_Bunting/Painted_Bunting_0060_15224.jpg,12,016.Painted_Bunting,94.0,107.0,154.0,121.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0060_15224.jpg
895,016.Painted_Bunting/Painted_Bunting_0002_16887.jpg,12,016.Painted_Bunting,127.0,198.0,127.0,125.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\016.Painted_Bunting/Painted_Bunting_0002_16887.jpg
896,017.Cardinal/Cardinal_0038_19203.jpg,13,017.Cardinal,198.0,69.0,234.0,255.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0038_19203.jpg
897,017.Cardinal/Cardinal_0072_17159.jpg,13,017.Cardinal,85.0,17.0,334.0,345.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0072_17159.jpg
898,017.Cardinal/Cardinal_0085_19162.jpg,13,017.Cardinal,118.0,19.0,354.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0085_19162.jpg
899,017.Cardinal/Cardinal_0047_17673.jpg,13,017.Cardinal,142.0,49.0,166.0,307.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0047_17673.jpg
900,017.Cardinal/Cardinal_0094_17165.jpg,13,017.Cardinal,113.0,36.0,311.0,185.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0094_17165.jpg
901,017.Cardinal/Cardinal_0035_17678.jpg,13,017.Cardinal,116.0,169.0,156.0,173.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0035_17678.jpg
902,017.Cardinal/Cardinal_0045_18021.jpg,13,017.Cardinal,167.0,73.0,194.0,404.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0045_18021.jpg
903,017.Cardinal/Cardinal_0103_17425.jpg,13,017.Cardinal,2.0,28.0,467.0,389.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0103_17425.jpg
904,017.Cardinal/Cardinal_0102_17808.jpg,13,017.Cardinal,219.0,22.0,270.0,352.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0102_17808.jpg
905,017.Cardinal/Cardinal_0006_17684.jpg,13,017.Cardinal,164.0,99.0,323.0,297.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0006_17684.jpg
906,017.Cardinal/Cardinal_0054_19334.jpg,13,017.Cardinal,65.0,77.0,316.0,365.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0054_19334.jpg
907,017.Cardinal/Cardinal_0075_17946.jpg,13,017.Cardinal,91.0,118.0,185.0,276.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0075_17946.jpg
908,017.Cardinal/Cardinal_0078_17181.jpg,13,017.Cardinal,131.0,32.0,309.0,395.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0078_17181.jpg
909,017.Cardinal/Cardinal_0041_17189.jpg,13,017.Cardinal,81.0,151.0,257.0,115.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0041_17189.jpg
910,017.Cardinal/Cardinal_0066_17803.jpg,13,017.Cardinal,56.0,112.0,293.0,138.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0066_17803.jpg
911,017.Cardinal/Cardinal_0040_17477.jpg,13,017.Cardinal,111.0,90.0,276.0,157.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0040_17477.jpg
912,017.Cardinal/Cardinal_0051_17223.jpg,13,017.Cardinal,4.0,167.0,186.0,252.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0051_17223.jpg
913,017.Cardinal/Cardinal_0093_17676.jpg,13,017.Cardinal,146.0,22.0,201.0,477.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0093_17676.jpg
914,017.Cardinal/Cardinal_0022_17233.jpg,13,017.Cardinal,67.0,76.0,161.0,394.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0022_17233.jpg
915,017.Cardinal/Cardinal_0023_19026.jpg,13,017.Cardinal,44.0,109.0,207.0,257.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0023_19026.jpg
916,017.Cardinal/Cardinal_0019_17368.jpg,13,017.Cardinal,125.0,89.0,374.0,236.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0019_17368.jpg
917,017.Cardinal/Cardinal_0089_18005.jpg,13,017.Cardinal,163.0,74.0,122.0,226.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0089_18005.jpg
918,017.Cardinal/Cardinal_0025_17239.jpg,13,017.Cardinal,120.0,45.0,370.0,272.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0025_17239.jpg
919,017.Cardinal/Cardinal_0033_19215.jpg,13,017.Cardinal,102.0,58.0,217.0,414.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0033_19215.jpg
920,017.Cardinal/Cardinal_0079_19044.jpg,13,017.Cardinal,226.0,53.0,196.0,170.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0079_19044.jpg
921,017.Cardinal/Cardinal_0105_19045.jpg,13,017.Cardinal,138.0,115.0,280.0,194.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0105_19045.jpg
922,017.Cardinal/Cardinal_0029_17297.jpg,13,017.Cardinal,112.0,37.0,231.0,277.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0029_17297.jpg
923,017.Cardinal/Cardinal_0081_17291.jpg,13,017.Cardinal,90.0,67.0,286.0,244.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0081_17291.jpg
924,017.Cardinal/Cardinal_0050_18035.jpg,13,017.Cardinal,111.0,70.0,204.0,268.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0050_18035.jpg
925,017.Cardinal/Cardinal_0007_18537.jpg,13,017.Cardinal,74.0,41.0,241.0,328.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0007_18537.jpg
926,017.Cardinal/Cardinal_0083_18042.jpg,13,017.Cardinal,89.0,78.0,383.0,242.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0083_18042.jpg
927,017.Cardinal/Cardinal_0020_18664.jpg,13,017.Cardinal,87.0,68.0,384.0,277.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0020_18664.jpg
928,017.Cardinal/Cardinal_0053_17541.jpg,13,017.Cardinal,67.0,81.0,215.0,361.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0053_17541.jpg
929,017.Cardinal/Cardinal_0028_18054.jpg,13,017.Cardinal,44.0,84.0,166.0,139.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0028_18054.jpg
930,017.Cardinal/Cardinal_0014_17389.jpg,13,017.Cardinal,111.0,48.0,349.0,296.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0014_17389.jpg
931,017.Cardinal/Cardinal_0052_18334.jpg,13,017.Cardinal,37.0,90.0,357.0,177.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0052_18334.jpg
932,017.Cardinal/Cardinal_0001_17057.jpg,13,017.Cardinal,91.0,38.0,396.0,425.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0001_17057.jpg
933,017.Cardinal/Cardinal_0074_18339.jpg,13,017.Cardinal,192.0,31.0,205.0,283.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0074_18339.jpg
934,017.Cardinal/Cardinal_0084_17576.jpg,13,017.Cardinal,69.0,150.0,225.0,186.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0084_17576.jpg
935,017.Cardinal/Cardinal_0037_18092.jpg,13,017.Cardinal,53.0,97.0,238.0,264.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0037_18092.jpg
936,017.Cardinal/Cardinal_0018_17071.jpg,13,017.Cardinal,98.0,48.0,260.0,451.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0018_17071.jpg
937,017.Cardinal/Cardinal_0056_18352.jpg,13,017.Cardinal,98.0,1.0,349.0,357.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0056_18352.jpg
938,017.Cardinal/Cardinal_0062_17334.jpg,13,017.Cardinal,98.0,75.0,401.0,288.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0062_17334.jpg
939,017.Cardinal/Cardinal_0092_17591.jpg,13,017.Cardinal,89.0,52.0,335.0,401.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0092_17591.jpg
940,017.Cardinal/Cardinal_0095_18108.jpg,13,017.Cardinal,81.0,55.0,287.0,343.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0095_18108.jpg
941,017.Cardinal/Cardinal_0039_17597.jpg,13,017.Cardinal,0.0,73.0,341.0,355.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0039_17597.jpg
942,017.Cardinal/Cardinal_0016_17862.jpg,13,017.Cardinal,159.0,126.0,157.0,338.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0016_17862.jpg
943,017.Cardinal/Cardinal_0012_18638.jpg,13,017.Cardinal,137.0,54.0,186.0,357.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0012_18638.jpg
944,017.Cardinal/Cardinal_0055_18898.jpg,13,017.Cardinal,293.0,75.0,141.0,255.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0055_18898.jpg
945,017.Cardinal/Cardinal_0010_18894.jpg,13,017.Cardinal,33.0,50.0,171.0,205.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0010_18894.jpg
946,017.Cardinal/Cardinal_0104_17122.jpg,13,017.Cardinal,33.0,47.0,282.0,427.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0104_17122.jpg
947,017.Cardinal/Cardinal_0057_17128.jpg,13,017.Cardinal,26.0,32.0,415.0,251.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0057_17128.jpg
948,017.Cardinal/Cardinal_0049_18258.jpg,13,017.Cardinal,75.0,38.0,203.0,375.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0049_18258.jpg
949,017.Cardinal/Cardinal_0082_17875.jpg,13,017.Cardinal,101.0,80.0,262.0,419.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0082_17875.jpg
950,017.Cardinal/Cardinal_0060_17139.jpg,13,017.Cardinal,93.0,114.0,316.0,335.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0060_17139.jpg
951,017.Cardinal/Cardinal_0097_17396.jpg,13,017.Cardinal,193.0,114.0,224.0,198.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0097_17396.jpg
952,017.Cardinal/Cardinal_0002_18424.jpg,13,017.Cardinal,106.0,65.0,157.0,392.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\017.Cardinal/Cardinal_0002_18424.jpg
953,018.Spotted_Catbird/Spotted_Catbird_0018_796800.jpg,14,018.Spotted_Catbird,63.0,35.0,134.0,271.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0018_796800.jpg
954,018.Spotted_Catbird/Spotted_Catbird_0030_796801.jpg,14,018.Spotted_Catbird,67.0,109.0,222.0,160.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0030_796801.jpg
955,018.Spotted_Catbird/Spotted_Catbird_0012_796802.jpg,14,018.Spotted_Catbird,183.0,32.0,211.0,317.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0012_796802.jpg
956,018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg,14,018.Spotted_Catbird,25.0,29.0,135.0,103.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg
957,018.Spotted_Catbird/Spotted_Catbird_0004_796804.jpg,14,018.Spotted_Catbird,76.0,113.0,377.0,242.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0004_796804.jpg
958,018.Spotted_Catbird/Spotted_Catbird_0033_796805.jpg,14,018.Spotted_Catbird,121.0,23.0,241.0,340.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0033_796805.jpg
959,018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,14,018.Spotted_Catbird,57.0,40.0,194.0,147.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg
960,018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg,14,018.Spotted_Catbird,27.0,6.0,148.0,127.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg
961,018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg,14,018.Spotted_Catbird,51.0,69.0,316.0,327.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg
962,018.Spotted_Catbird/Spotted_Catbird_0044_796809.jpg,14,018.Spotted_Catbird,122.0,48.0,218.0,255.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0044_796809.jpg
963,018.Spotted_Catbird/Spotted_Catbird_0037_796810.jpg,14,018.Spotted_Catbird,70.0,42.0,202.0,246.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0037_796810.jpg
964,018.Spotted_Catbird/Spotted_Catbird_0039_796811.jpg,14,018.Spotted_Catbird,87.0,40.0,322.0,291.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0039_796811.jpg
965,018.Spotted_Catbird/Spotted_Catbird_0028_796813.jpg,14,018.Spotted_Catbird,83.0,55.0,288.0,222.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0028_796813.jpg
966,018.Spotted_Catbird/Spotted_Catbird_0045_796814.jpg,14,018.Spotted_Catbird,206.0,105.0,119.0,179.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0045_796814.jpg
967,018.Spotted_Catbird/Spotted_Catbird_0011_796815.jpg,14,018.Spotted_Catbird,129.0,87.0,286.0,156.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0011_796815.jpg
968,018.Spotted_Catbird/Spotted_Catbird_0048_796817.jpg,14,018.Spotted_Catbird,140.0,48.0,259.0,284.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0048_796817.jpg
969,018.Spotted_Catbird/Spotted_Catbird_0026_796818.jpg,14,018.Spotted_Catbird,105.0,55.0,286.0,234.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0026_796818.jpg
970,018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,14,018.Spotted_Catbird,13.0,29.0,276.0,458.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg
971,018.Spotted_Catbird/Spotted_Catbird_0040_796820.jpg,14,018.Spotted_Catbird,9.0,54.0,301.0,424.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0040_796820.jpg
972,018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,14,018.Spotted_Catbird,27.0,110.0,242.0,346.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg
973,018.Spotted_Catbird/Spotted_Catbird_0003_796822.jpg,14,018.Spotted_Catbird,153.0,71.0,317.0,242.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0003_796822.jpg
974,018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg,14,018.Spotted_Catbird,56.0,39.0,217.0,205.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg
975,018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg,14,018.Spotted_Catbird,38.0,18.0,208.0,236.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg
976,018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg,14,018.Spotted_Catbird,4.0,4.0,142.0,235.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg
977,018.Spotted_Catbird/Spotted_Catbird_0032_796828.jpg,14,018.Spotted_Catbird,104.0,22.0,208.0,190.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0032_796828.jpg
978,018.Spotted_Catbird/Spotted_Catbird_0046_19399.jpg,14,018.Spotted_Catbird,100.0,164.0,103.0,217.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0046_19399.jpg
979,018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg,14,018.Spotted_Catbird,4.0,60.0,397.0,268.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg
980,018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,14,018.Spotted_Catbird,44.0,100.0,253.0,323.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg
